date,p0_filt,p1_filt,p2_filt,p0_smooth,p1_smooth,p2_smooth
2024-01-26,0.00652859218670902,0.9789479852245964,0.014523422588694502,0.0012609570585772488,0.987579403012243,0.011159639929230273
2024-01-29,0.009623117725503902,0.9716674588139648,0.018709423460531303,0.0015351994394752204,0.9544614783556864,0.04400332220492902
2024-01-30,0.016849317132968472,0.8971647172755537,0.08598596559147773,0.0015578251172511535,0.7382221062162657,0.26022006866634506
2024-01-31,0.025001178290238905,0.8609425693410152,0.11405625236874593,0.0005514409076585295,0.47334490383502653,0.5261036552574466
2024-02-01,0.1467670655157875,0.17413051467484605,0.6791024198093665,0.0006045841818195258,0.028111701195791806,0.9712837146224576
2024-02-02,0.002665906918297415,5.16947180580962e-05,0.9972823983636444,0.00041350479979159214,3.609432952826917e-05,0.9995504008708098
2024-02-05,0.018138465149243672,0.15428819757228113,0.8275733372784753,0.006108174252942887,0.2606654650801372,0.733226360667016
2024-02-06,0.040402288421228866,0.7041121756937981,0.25548553588497297,0.008581514979858958,0.849412724589347,0.14200576043100524
2024-02-07,0.01299694972812614,0.9606950950407392,0.026307955231134612,0.002505773245157072,0.9834261531638248,0.014068073591102506
2024-02-08,0.00890028689202795,0.9644012864686682,0.026698426639304,0.0015921628736782136,0.9848477294556252,0.013560107670714779
2024-02-09,0.0058775554662940455,0.9828077698641543,0.011314674669551626,0.0009210744423444829,0.9889369776816478,0.010141947875903515
2024-02-12,0.004967479954593405,0.9878092265216912,0.007223293523715421,0.0003771009675521325,0.9396513237468566,0.0599715752854329
2024-02-13,0.002817946288659806,0.010417506997356605,0.9867645467139835,0.001931136176413744,0.014313407407663048,0.9837554564159425
2024-02-14,0.04330702043835805,0.44250776732852926,0.5141852122331126,0.04846328651904274,0.5673371601973395,0.38419955328380084
2024-02-15,0.07367232317168829,0.8675089503666507,0.05881872646166107,0.09808912940690008,0.8303236685340759,0.07158720205924352
2024-02-16,0.22845428498616588,0.6098940172683903,0.16165169774544383,0.12301421368095389,0.7608365916450411,0.11614919467409253
2024-02-20,0.06457222483616094,0.8845244001661138,0.050903374997725286,0.09188079343354515,0.8700419079200121,0.03807729864665816
2024-02-21,0.015481893614163283,0.9657802486761011,0.018737857709735507,0.11908946741377682,0.8463889288489534,0.03452160373716019
2024-02-22,0.018007915900087462,0.9299676495700384,0.05202443452987408,0.3252160290440171,0.5664171257216266,0.10836684523422274
2024-02-23,0.9586699300019004,0.02223802783428965,0.019092042163809945,0.8593913848302837,0.09880624565069356,0.04180236951879775
2024-02-26,0.5927938679570837,0.4001372474803889,0.007068884562527423,0.21776736321098866,0.7754566678546495,0.006775968934340427
2024-02-27,0.17141960357799654,0.8167701663895406,0.011810230032462923,0.045408639416538,0.9474766438000898,0.007114716783556773
2024-02-28,0.07787864272771232,0.9012596688784342,0.020861688393853432,0.017584324376964396,0.971360006648037,0.01105566897522182
2024-02-29,0.019319860201136855,0.9717278622761439,0.008952277522719198,0.006563259038071053,0.9849472491439446,0.008489491818170568
2024-03-01,0.019863293406141833,0.8960797810577498,0.08405692553610847,0.00891565772998944,0.9287797260626105,0.06230461620721831
2024-03-04,0.032300651317806996,0.9157561006361311,0.051943248046061846,0.01536571686557729,0.9312633264727335,0.05337095666170699
2024-03-05,0.08389437990722742,0.7601289434580196,0.15597667663475281,0.02041487727716919,0.8872634577081159,0.0923216650148085
2024-03-06,0.032428291868812506,0.93335377789037,0.03421793024081748,0.008067796641846522,0.969222250507277,0.02270995285104689
2024-03-07,0.028551606783245982,0.9098449018698206,0.06160349134693348,0.005726584591612344,0.9629572550807578,0.0313161603276042
2024-03-08,0.01177658517639647,0.9700276422704952,0.01819577255310834,0.002387454171218874,0.9882053962756092,0.009407149553166927
2024-03-11,0.00978159754668078,0.9706469674694528,0.019571434983866393,0.0019321326751910752,0.987439560597643,0.010628306727119676
2024-03-12,0.00796290220074588,0.963375556787135,0.02866154101211913,0.0016711668236381633,0.9839107767140447,0.01441805646209307
2024-03-13,0.005003883432592341,0.9839258774552324,0.011070239112175301,0.0020217147400670636,0.988794239333237,0.009184045926888434
2024-03-14,0.00832990174379039,0.9235226539368566,0.06814744431935302,0.008279119389875208,0.9430522879578562,0.048668592652352016
2024-03-15,0.04565813892783162,0.9080396900518747,0.046302171020293756,0.03328132037590824,0.9294025577192441,0.03731612190467876
2024-03-18,0.015761306803746326,0.9674040617844745,0.016834631411779176,0.0430686662752282,0.9069279037702105,0.05000342995462634
2024-03-19,0.1299298993915987,0.7410576535574368,0.12901244705096446,0.11324447001361358,0.5768501243152293,0.30990540567110014
2024-03-20,0.3227285578653086,0.2061129555518228,0.47115848658286863,0.12796286758461267,0.42445442550753,0.44758270690796703
2024-03-21,0.13396597695538126,0.8059571687725381,0.06007685427208073,0.03179581124410354,0.9336743784272847,0.034529810328685816
2024-03-22,0.05209286562150529,0.9233089856766923,0.02459814870180248,0.010111125340735045,0.977750923981013,0.012137950678168441
2024-03-25,0.011856812321225702,0.9766659045571267,0.011477283121647601,0.0026748768139987773,0.9919178813670925,0.005407241818953834
2024-03-26,0.008467692817119378,0.9832680819833789,0.00826422519950171,0.002790145813397574,0.9930234370204953,0.004186417165915698
2024-03-27,0.015681381791602417,0.9757300499338157,0.008588568274581902,0.0062545748005982515,0.9860541884730009,0.007691236726304853
2024-03-28,0.042948068654223404,0.9223063318972037,0.03474559944857298,0.010709342465656146,0.9340020586790133,0.0552885988554447
2024-04-01,0.02879049205345621,0.7112656585681102,0.2599438493784337,0.00810853568463554,0.8241002706595191,0.16779119365606393
2024-04-02,0.02512889847704311,0.8912676170497987,0.08360348447315818,0.007914305700666256,0.940939453620333,0.05114624067904957
2024-04-03,0.04060126131570755,0.9061718762520626,0.05322686243222988,0.008953833759446361,0.9622397970581064,0.028806369182426197
2024-04-04,0.012516950770073098,0.9769778003907239,0.010505248839203035,0.004234953613957685,0.9820215969186881,0.01374344946752996
2024-04-05,0.03313434809331285,0.8736353897463239,0.09323026216036326,0.007879233791133295,0.8826563125574467,0.10946445365123465
2024-04-08,0.031148291105690302,0.9211435565120037,0.047708152382305906,0.006314536157337908,0.8454049036317125,0.14828056021087893
2024-04-09,0.06087178794248579,0.8641269827648523,0.07500122929266194,0.0064941447028473405,0.5620539212407148,0.43145193405632754
2024-04-10,0.0009100945948989095,2.6466017335410448e-05,0.9990634393877657,0.008901396835405853,6.920890143726572e-06,0.9910916822745286
2024-04-11,0.8128812891525188,0.0025447189607855337,0.18457399188669574,0.9688894847159196,9.466230420560628e-05,0.03101585297972226
2024-04-12,0.9738082923783006,0.00015263393557223478,0.026039073686127102,0.9905118222187524,8.65671289675437e-06,0.009479521068366276
2024-04-15,0.9318577692461123,0.0007036291180686294,0.06743860163581916,0.9927004391923112,2.001999503711742e-05,0.007279540812435881
2024-04-16,0.9976665771723234,3.6551576872604335e-05,0.0022968712508040184,0.9997725767920252,9.66003601059873e-07,0.00022645720438934687
2024-04-17,0.9999924932488273,4.3841638866935785e-06,3.1225872859365884e-06,0.9999992941432301,1.5628171850153295e-07,5.495750254705203e-07
2024-04-18,0.9999373558962016,1.518406728763098e-05,4.7460036510816603e-05,0.99979632701656,8.345584893662489e-05,0.00012021713470454056
2024-04-19,0.5339755114559788,0.46565425826257245,0.00037023028144890464,0.16803750365297102,0.8316608070221707,0.00030168932495051344
2024-04-22,0.11350811421192947,0.8812988669720585,0.005193018816012015,0.024164421006249305,0.9729486686545126,0.0028869103392549543
2024-04-23,0.033296056079036226,0.9491777080833631,0.017526235837600688,0.006397456424893083,0.9845588097045267,0.0090437338707124
2024-04-24,0.010191161315905984,0.9728446602224275,0.01696417846166646,0.0021485651530883587,0.9884787044912706,0.009372730355721486
2024-04-25,0.01069425827458787,0.9581488093875025,0.03115693233790972,0.002193785037059018,0.9824826875218181,0.015323527441261
2024-04-26,0.009305978891497925,0.9748273731384631,0.01586664797003892,0.0019627468351939574,0.9905508280379408,0.0074864251270140856
2024-04-29,0.005597300708497886,0.9870100648903248,0.0073926344011772975,0.002093112200206925,0.9933417158631768,0.004565171936445874
2024-04-30,0.006743085234244957,0.9669722703256278,0.0262846444401272,0.00726473771311814,0.9715571052971337,0.021178156989576948
2024-05-01,0.007417925718925464,0.9779275484569414,0.01465452582413306,0.03248689052610168,0.9252751233804167,0.04223798609365091
2024-05-02,0.07902273846497071,0.6513864854919801,0.2695907760430494,0.1484792731688892,0.5749637236224137,0.2765570032086866
2024-05-03,0.11111919020445665,0.6385412691934208,0.25033954060212243,0.21590636478021236,0.604880366519869,0.17921326869976936
2024-05-06,0.4740277413511324,0.45434129157464703,0.07163096707422065,0.27592227220405213,0.6714165517842186,0.05266117601186099
2024-05-07,0.14395069564507332,0.8409453249740345,0.015103979380892103,0.17755891327946371,0.8126890438752432,0.009752042845217593
2024-05-08,0.03381593278775448,0.9532758640367359,0.01290820317550967,0.18322527957810653,0.8006447557524441,0.01612996466928094
2024-05-09,0.0665467480412847,0.8841046014597587,0.04934865049895657,0.320247812648444,0.625409742044102,0.054342445307339046
2024-05-10,0.36494360856127744,0.5305630003632206,0.1044933910755019,0.4479284507452635,0.491181520246034,0.060890029008857885
2024-05-13,0.08159743965714526,0.904117931396288,0.014284628946566597,0.42522670691455633,0.5585329656151745,0.0162403274703744
2024-05-14,0.15592653164024725,0.7822281234756574,0.061845344884095245,0.5496347026393775,0.3982404982119155,0.05212479914885651
2024-05-15,0.059560177453140815,0.9071406620937112,0.033299160453148034,0.6330985658173544,0.31565989425345825,0.05124153992936461
2024-05-16,0.4543723355479249,0.21887468181975422,0.32675298263232083,0.9217746487607438,0.011801394845916099,0.06642395639347265
2024-05-17,0.9977092518016831,8.943652326973228e-07,0.002289853833084185,0.9985970408274217,9.836915508568474e-07,0.0014019754812240738
2024-05-20,0.47241607530830687,0.5267033071002547,0.0008806175914384811,0.8365042676795185,0.1632084233991907,0.00028730892145176673
2024-05-21,0.21029612022443403,0.7843973750387735,0.00530650473679237,0.8420509911763325,0.15514425485676403,0.002804753967025196
2024-05-22,0.2610067198054015,0.7114215959788284,0.02757168421577002,0.924027312410667,0.0663822574400965,0.009590430149121525
2024-05-23,0.9999815167530234,1.431948042370704e-13,1.8483246833489008e-05,0.9999965376087772,1.923548814491024e-14,3.4623912604111148e-06
2024-05-24,0.6230598219627409,0.37646861640163654,0.00047156163562270996,0.9842527793144018,0.015674036480042598,7.318420552215101e-05
2024-05-28,0.9999999581485549,4.424407169229055e-23,4.1851445030751526e-08,0.9999999958881745,1.166084884455669e-24,4.1116127691004355e-09
2024-05-29,0.9999999999999748,2.4977399185579036e-31,2.5182254670793887e-14,1.0,2.2009472566389366e-31,1.2816235891730783e-14
2024-05-30,0.563645539673154,0.43605725827006225,0.000297202056783805,0.8705036087696232,0.1294017042290467,9.468700145971592e-05
2024-05-31,0.14821750314575693,0.846141369542819,0.0056411273114239475,0.8664023045232062,0.13035812270322308,0.00323957277373115
2024-06-03,0.999999999347319,2.701965190370567e-18,6.526810119729374e-10,0.9999999998185558,8.98591092471966e-19,1.8125274078604508e-10
2024-06-04,0.6712942541455252,0.3284380500698646,0.0002676957846101822,0.9541431141256248,0.04577049547768606,8.639039690620982e-05
2024-06-05,0.8960450354429093,0.08948480843033836,0.014470156126752292,0.9574859275248977,0.036838089145392695,0.005675983329920836
2024-06-06,0.4022323295064331,0.5941481541523782,0.0036195163411886235,0.9107708064847561,0.08571227118411602,0.003516922331102337
2024-06-07,0.6342674614294971,0.0015214271277184425,0.3642111114427845,0.9465424531195898,5.984031754238663e-05,0.05339770656292312
2024-06-10,0.9999999795400003,4.605513826449838e-22,2.0459999690612047e-08,0.9999999979900167,1.2138169823917944e-23,2.010052862466093e-09
2024-06-11,0.9999999999639908,1.3905031214732363e-17,3.600919300673353e-11,0.9999999999590727,1.8154034793211013e-17,4.0700785240264994e-11
2024-06-12,0.876662763295123,0.12230842239641462,0.0010288143084623898,0.8130698587844267,0.18611118205727428,0.0008189591584154612
2024-06-13,0.5513271257656827,0.4462166765025015,0.002456197731815664,0.6163530421446359,0.3821567506064362,0.001490207248804616
2024-06-14,0.5341439828189247,0.45752965447605276,0.008326362705022572,0.5601190165360388,0.431101524518997,0.008779458944859713
2024-06-17,0.1502333573600887,0.8339177757064478,0.01584886693346343,0.5024317391311234,0.4609563321615973,0.03661192870705637
2024-06-18,0.8294869521717103,0.056329058497804875,0.11418398933048471,0.5739315225585118,0.21925117766849184,0.20681729977307267
2024-06-20,0.3426004455467805,0.628675257600995,0.028724296852224537,0.08681930389026657,0.8944618035558713,0.018718892553922246
2024-06-21,0.0708437809625184,0.9200248991336959,0.009131319903785731,0.013758891162318184,0.9817121189374104,0.004528989900398721
