date,ACMY01,ACMY02,ACMY03,ACMY04,ACMY05,ACMY06,ACMY07,ACMY08,ACMY09,ACMY10,ACMTP01,ACMTP02,ACMTP03,ACMTP04,ACMTP05,ACMTP06,ACMTP07,ACMTP08,ACMTP09,ACMTP10,ACMRNY01,ACMRNY02,ACMRNY03,ACMRNY04,ACMRNY05,ACMRNY06,ACMRNY07,ACMRNY08,ACMRNY09,ACMRNY10
2002-07-12,1.8678930674986631,2.508006052371818,3.077242896231977,3.5379495998595223,3.9073513632052834,4.20725415375595,4.454881837011157,4.662469106144354,4.83849637243236,4.9888800052308335,0.2845524204332144,0.7147872771476842,1.086572481795133,1.381067814777361,1.6115061296316542,1.7942501099957608,1.942002954617112,2.063512317914035,2.164602310059745,2.249157331145638,1.5833406470654487,1.7932187752241338,1.9906704144368441,2.1568817850821613,2.2958452335736292,2.413004043760189,2.5128788823940447,2.5989567882303195,2.673894062372615,2.7397226740851957
2002-07-15,1.8599243845008218,2.5009663012492194,3.0787493666423145,3.5484911221938766,3.925641393109261,4.231852529853866,4.484579483105885,4.696320755888995,4.875772756018308,5.029014589409534,0.28851414411968035,0.7263203812651877,1.1079277354296726,1.4110313152965568,1.6482554595372965,1.8362247591245793,1.9880231222959832,2.112711173229836,2.2163395736633213,2.3029516638124163,1.5714102403811414,1.7746459199840317,1.9708216312126419,2.13745980689732,2.2773859335719644,2.3956277707292863,2.496556360809902,2.583609582659159,2.6594331823549866,2.7260629255971174
2002-07-16,1.925364089090329,2.6014353500547434,3.176949508082728,3.6400159215456807,4.013132066604197,4.318326065420457,4.572117237944629,4.786111038080737,4.968387036990785,5.124645767153979,0.3652267344247637,0.8163886322783649,1.189162378411384,1.483047640821046,1.7152550255905412,1.9019601379731284,2.054960811278535,2.182252431744613,2.2891756883202086,2.3793415106731772,1.5601373546655652,1.7850467177763785,1.9877871296713439,2.1569682807246346,2.297877041013656,2.416365927447329,2.517156426666094,2.6038586063361238,2.679211348670577,2.7453042564808015
2002-07-17,1.8960112807751728,2.5506821894548612,3.1230710194334046,3.5869444420159655,3.961132238008037,4.2669289843900025,4.520869403410524,4.734708474657196,4.916656978965169,5.072505023940774,0.3312716376452949,0.7752350631453233,1.1497815401492775,1.446427033749869,1.6804271224292444,1.8678658077041037,2.020841381534636,2.1476397332900468,2.2538081348762398,2.3430898184651783,1.564739643129878,1.775447126309538,1.9732894792841271,2.1405174082660965,2.2807051155787925,2.3990631766858987,2.5000280218758877,2.587068741367149,2.6628488440889293,2.729415205475596
2002-07-18,1.83245244036753,2.484596759953064,3.057272143781848,3.522472937350661,3.8985731589258465,4.206534362014333,4.462674357024168,4.678626346043408,4.862542263751358,5.020190508497287,0.3201336663636791,0.7649047964124487,1.1387531123640924,1.4346729735233725,1.6682672620635826,1.855551699406222,2.0085012830437208,2.135310854770068,2.2414749504443416,2.3307114585671926,1.5123187740038508,1.7196919635406152,1.9185190314177556,2.0877999638272886,2.230305896862264,2.3509826626081107,2.4541730739804475,2.5433154912733396,2.6210673133070164,2.6894790499300947
2002-07-19,1.8015834018734886,2.4275076873142285,2.995649549065222,3.4619127851701155,3.839905291971508,4.149421539425456,4.40663730162048,4.62328371342032,4.807632196975056,4.965543672070323,0.2900376624382859,0.7244040903950972,1.0996232902335679,1.3989160535357086,1.63514586777285,1.8239755208606607,1.977607984986809,2.1045194064678525,2.210421035989628,2.2991776338995336,1.5115457394352028,1.7031035969191313,1.896026258831654,2.062996731634407,2.204759424198658,2.325446018564795,2.4290293166336707,2.5187643069524674,2.597211160985428,2.6663660381707897
2002-07-22,1.765908949518593,2.34095352978756,2.8863298644466258,3.3448498049315254,3.722709086530811,4.035763385054973,4.2981251982998865,4.5204562810540265,4.71048488691417,4.873808224616885,0.2743780246442864,0.6908386968642621,1.0570730715234842,1.3538891035161758,1.591339975049872,1.783178910628585,1.9404927388499935,2.0711575478203,2.180587034798184,2.272516760863997,1.4915309248743065,1.6501148329232977,1.8292567929231416,1.9909607014153496,2.131369111480939,2.252584474426388,2.357632459449893,2.4492987332337264,2.529897852115986,2.6012914637528874
2002-07-23,1.7336005316547414,2.2774153251708085,2.8171079432715165,3.279323416952562,3.663982343040813,3.9845178476579663,4.254115858723353,4.483107906150919,4.679135221789108,4.847807323752016,0.2618242887855886,0.6739168185869457,1.0441356902504586,1.3475682138745522,1.5918836455599705,1.790014812680666,1.9528275201812293,2.088195327326096,2.201603521666032,2.296878815424844,1.4717762428691528,1.6034985065838627,1.7729722530210579,1.9317552030780099,2.0720986974808424,2.1945030349773003,2.301288338542124,2.3949125788248233,2.4775317001230754,2.5509285083271718
2002-07-24,1.7757037624757988,2.3144850795908067,2.841668741074723,3.2959789423560926,3.6777977477478294,3.9989344365880966,4.271092419126951,4.503604737108825,4.703511612172439,4.8760839475130595,0.298010641506945,0.7100788995244818,1.0718421332482722,1.3694971190157934,1.612015917298932,1.8112259436856397,1.976775821858562,2.1156763147410045,2.232883630742881,2.3319256965238235,1.4776931209688537,1.604406180066325,1.7698266078264506,1.9264818233402992,2.0657818304488975,2.187708492902457,2.294316597268389,2.3879284223678203,2.4706279814295575,2.544158250989236
2002-07-25,1.699043327373634,2.207648027586033,2.732715410736223,3.194126310277212,3.5856551729939,3.916711391331849,4.198151307195546,4.439053373412179,4.64643218368057,4.825618996834252,0.27724514409056633,0.6877965757039677,1.0558782003593201,1.3617692847520395,1.6122334988795883,1.8184364557689325,1.9899188127351,2.1337656403616796,2.255057203044537,2.3574492655942145,1.4217981832830677,1.5198514518820652,1.676837210376903,1.8323570255251727,1.9734216741143118,2.0982749355629164,2.2082324944604457,2.3052877330504993,2.391374980636033,2.4681697312400375
2002-07-26,1.6773194737736166,2.1551739089863955,2.6803978246889355,3.1515157399849807,3.55465406537155,3.8967857807774435,4.188116828873656,4.437661255236722,4.652545098618328,4.838249479495557,0.27066111552129213,0.6798632418546862,1.0586665425095478,1.3773944916877177,1.6395017567012964,1.8554932468368985,2.0350287466731705,2.1854775993579953,2.3121945270943045,2.419062374753648,1.4066583582523244,1.4753106671317093,1.6217312821793877,1.774121248297263,1.9151523086702538,2.041292533940545,2.1530880822004854,2.2521836558787265,2.340350571524023,2.4191871047419093
2002-07-29,1.8419362517173121,2.3753287769362497,2.905945458824484,3.3686156524496953,3.760738129137771,4.092501783394497,4.374819518245414,4.616684567519601,4.825030148909179,5.005134998398608,0.33407860782063215,0.7609907441066406,1.134750404517821,1.4441791456888042,1.6982453252948146,1.908413168987749,2.084076338418715,2.232137740748038,2.3575475945129467,2.463884821714061,1.50785764389668,1.614338032829609,1.7711950543066632,1.924436506760891,2.0624928038429564,2.184088614406748,2.2907431798266993,2.3845468267715635,2.4674825543962324,2.5412501766845472
2002-07-30,1.85482918481986,2.402534638677642,2.9424182726666124,3.4085270697216368,3.8000049804559177,4.1287963210610386,4.407019957677397,4.6443919524529145,4.848245914915103,5.024066424185533,0.32703568193952726,0.7546050557203068,1.1324294418476724,1.443817447179333,1.6973982706879256,1.905482901201279,2.0782606592308532,2.2231639149091404,2.34544868398383,2.4488522949156573,1.5277935028803327,1.6479295829573353,1.80998883081894,1.9647096225423037,2.102606709767992,2.2233134198597595,2.3287592984465437,2.421228037543774,2.502797230931273,2.575214129269876
2002-07-31,1.7195374417686544,2.2094262191202656,2.7484720430323155,3.2267912771958804,3.6312201724702207,3.970891242253578,4.257752997325104,4.501941251879152,4.7112363887265465,4.891475784094539,0.25092454569849987,0.663979806243153,1.0537754492493245,1.3800034253449327,1.6451244792551576,1.8609803099242708,2.0385909602251377,2.186267306885236,2.309932134135682,2.413783466472565,1.4686128960701545,1.5454464128771126,1.694696593782991,1.8467878518509477,1.986095693215063,2.1099109323293073,2.2191620370999665,2.315673944993916,2.4013042545908645,2.4776923176219743
